gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.05.52	0.18799901967686788	0.9357170580889909	156.09814757444846	0.0720052476301177	8259	11681	16007	9657
evm.TU.05.522	0.34355242407270764	0.6109649278404018	1.5229291265498104	0.07045341476190689	10772	9032	4047	9610
evm.TU.05.524	0.8658166671588379	1.3920077626070957	45.07124568721821	0.6385977803257606	13332	13611	14735	15230
evm.TU.05.526	0.39387747807952384	0.5889608909486735	11.871507837492944	0.19850661319924678	11209	8800	11675	12032
evm.TU.05.527	2.449489742783178	2.4494897427831783	0.7479761502262909	0.22302895198931624	15771	16353.5	1967	12313
evm.TU.05.529	0.39664222093205714	0.5727774952822254	0.8867728087779435	0.07701768432346513	11232	8612	2358	9794
evm.TU.05.53	0.8685810833592882	1.3173889812500152	24.502134344219627	0.44078661905999955	13341	13376	13556	14239
evm.TU.05.531	1.2075811658617595	1.2718103347409542	0.7451744951338154	0.18545922381068783	14155	13262	1954	11843
evm.TU.05.532	1.0976761674578797	1.438045495401144	9.446866657818996	0.539103339418472	13789	13732	10931	14815
evm.TU.05.533	0.22857659141210623	0.66298210516686	4.7182779539865685	0.050601641161522264	9179	9573	8423	8755
evm.TU.05.535	0.0869117379431418	0.4414316312811032	18.353499320954338	0.014480485760696724	3865	6842	12885	4843
evm.TU.05.539	0.08174715766479095	0.26190856250823863	1.5667488439576476	0.008987785401446147	3533	3134	4146	3273
evm.TU.05.54	0.11466741307094619	0.370438599722973	8.736429739692303	0.02289213589996272	5570	5591	10694	6419
evm.TU.05.543	0.5666692493196277	1.0151081615243793	12.588469786021557	0.24139569701223118	12220	12145	11869	12540
evm.TU.05.544	1.2610403892285342	1.721261931852812	9.779404097835348	0.535538530212624	14259	14638	11042	14791
evm.TU.05.549	2.449489742783178	2.4494897427831783	0.2913044454271609	0.108675059767892	15771	16353.5	517	10583
evm.TU.05.55	0.09182362471222678	0.38916066215810863	9.81139856142706	0.01490717736662886	4208	5934	11060	4957
evm.TU.05.550	2.449489742783178	2.4494897427831783	13.645547708689794	1.0618903675529843	15771	16353.5	12099	16196
evm.TU.05.552	0.2597827717588174	0.709722980353885	30.225815162758604	0.10589364401885844	9735	9971	13988	10521
evm.TU.05.557	0.05750749201003445	0.26373895290091315	3.5562451552200818	0.005588672292915402	1762	3179	7319	1960
evm.TU.05.558	0.11212345245599904	0.40579704680317996	5.750714820121072	0.018918038874143065	5411	6241	9188	5779
evm.TU.05.560	0.5725495659240073	0.9582774854047355	16.451577518291852	0.325315034309908	12264	11831	12638	13373
evm.TU.05.561	1.2112334566356417	1.390988705185084	1.3852469582368723	0.23584186250263273	14166	13608	3734	12478
evm.TU.05.562	0.3537414921283503	0.7142817718971157	4.3118809094000925	0.10186046420215626	10879	10008	8071	10429
evm.TU.05.563	0.5252889330884918	1.0651703086689774	279.38032305327226	0.4499099047151586	11955	12372	16274	14292
evm.TU.05.567	0.30113307566725567	1.037852834929493	113.5655745663945	0.13374063956454466	10325	12248	15794	11047
evm.TU.05.57	0.6336826649814858	0.9790347929311846	10.52642421053844	0.3258204720595295	12568	11954	11296	13385
evm.TU.05.572	0.2650060014457558	0.7786392818499408	6.484644667224882	0.06649746481268957	9805	10554	9623	9447
evm.TU.05.576	0.11214206313336608	0.4166618345959403	18.635763674459316	0.024628754140207515	5413	6421	12923	6649
evm.TU.05.577	0.5211301905325585	0.6294089251152797	2.6275766558177587	0.19600634616068235	11916	9244	6062	12000
evm.TU.05.579	0.5823583890813946	0.7161090298648596	8.970950983675815	0.31895397164976297	12317	10027	10777	13296
evm.TU.05.58	0.2859131150257786	0.5326593296385285	3.5998650715954628	0.08409860557239504	10120	8100	7369	9996
evm.TU.05.589	0.9103234491775772	0.988220871300718	2.4576772208555893	0.31315200774308133	13475	12009	5820	13243
evm.TU.05.59	0.10899087601873275	0.3025648451038098	1.367396710622537	0.01397007436618077	5229	4133	3686	4715
evm.TU.05.592	0.2128792267417896	0.47192997686879035	1.3143545144668665	0.03558408812319077	8849	7269	3558	7805
evm.TU.05.6	0.44201604586751314	0.9601808718452327	13.265504306312746	0.1876057706475423	11492	11847	12010	11871
evm.TU.05.60	0.06702353898059912	0.24354976435780643	1.7939822209967011	0.0065882807993978216	2479	2673	4650	2372
evm.TU.05.604	0.3134175579038068	0.6539010112902063	2.2001245768990976	0.06468653948554129	10462	9475	5407	9381
evm.TU.05.608	0.09011951789015714	0.28215161374916214	2.010599675037848	0.011213152909969925	4098	3615	5072	3954
evm.TU.05.616	0.0827865786046921	0.3098943485272963	9.184865007671199	0.013316170915711963	3594	4293	10836	4558
evm.TU.05.62	0.17985696655136255	0.4416534386969978	1.6555597541663674	0.030112375521388582	8034	6847	4349	7294
evm.TU.05.620	1.2355352717486876	1.7879795941071064	12.588444200538657	0.4722071713826871	14212	14774	11868	14430
evm.TU.05.622	0.8555183387068386	1.2733182893561332	18.68207597058967	0.5257619710178362	13290	13267	12931	14735
evm.TU.05.623	0.35556820447992654	0.8810494808674668	18.138950282092818	0.14916571153724056	10894	11341	12862	11309
evm.TU.05.624	2.449489742783178	2.4494897427831783	4.926090079049843	0.7481138998843885	15771	16353.5	8590	15620
evm.TU.05.628	0.5339954220688232	0.6545934074477036	3.9176490682836373	0.2246818653860931	12017	9489	7684	12332
evm.TU.05.63	2.449489742783178	2.449489742783178	12.87790563493808	1.0245305860605465	15771	15771	11922	16154
evm.TU.05.631	2.449489742783178	2.449489742783178	2.2066919028127887	0.430699758343413	15771	15771	5425	14174
evm.TU.05.634	0.0646663595788078	0.19225969341351334	0.6491254062893997	0.005207860491457847	2295	1402	1685	1796
evm.TU.05.637	0.2400514768067598	0.4985646722688091	1.3049185994537782	0.043287254097428784	9393	7639	3536	8335
evm.TU.05.639	0.18564009435337092	0.671274678882518	18.438616914130233	0.05211534497258438	8198	9637	12894	8828
evm.TU.05.641	0.39064906669326327	0.7209323773016961	2.9408221996600443	0.10302757142805978	11187	10067	6540	10451
evm.TU.05.648	0.3983027367268984	0.5646776686134372	0.43421700691441195	0.05211992538456984	11242	8494	975	8829
evm.TU.05.649	1.2402050000267133	1.299287005271285	1.574433290258709	0.2999230964087235	14222	13336	4171	13114
evm.TU.05.65	2.449489742783178	2.449489742783178	8.562080856371214	0.8501071596796137	15771	15771	10633	15869
evm.TU.05.650	0.06629581251993129	0.5751551015320904	4.483283135533294	0.004445634724380398	2426	8642	8217	1452
evm.TU.05.653	0.12110732724170156	0.3345674783750481	3.1033090592980304	0.020480189802019284	5891	4842	6749	6052
evm.TU.05.660	1.5818688058342558	1.5992859164063566	1.0384857395357638	0.22317062910698843	14840	14270	2789	12316
evm.TU.05.661	1.025375422836059	1.2699064722476847	3.3463638667988738	0.3488716057802516	13711	13256	7061	13580
evm.TU.05.662	0.10145002838154249	0.2479599641673149	0.5657033604176382	0.010099368970422356	4818	2784	1420	3605
evm.TU.05.664	0.16482936162738052	1.039201892512029	295.226218877208	0.06082859443283871	7593	12252	16293	9231
evm.TU.05.665	0.11306202209579656	0.5879021315890126	46.95573520235907	0.0260004648341348	5465	8782	14803	6821
evm.TU.05.667	0.49941971602801444	0.5514367946847499	3.2309836295560723	0.2113595116650655	11765	8342	6902	12201
evm.TU.05.668	0.06188881370446286	0.18195789223459605	0.8094906215337991	0.005297642718985641	2086	1177	2137	1837
evm.TU.05.672	0.10062126247936591	0.24749735233591272	1.3389802311630215	0.013139554558080201	4774	2774	3624	4514
evm.TU.05.673	0.08530206712415461	0.34136452025790903	3.336071043102153	0.010488236902697057	3761	4994	7047	3732
evm.TU.05.675	0.08715402459407677	0.3356361554332238	3.5085792854726185	0.011214757141759794	3887	4865	7254	3955
evm.TU.05.677	0.5562321308974336	0.6456618101724476	2.4248939454866694	0.17519721910322603	12154	9409	5770	11708
evm.TU.05.678	0.08841190267033379	0.31147812973190336	4.0707236033249625	0.012498995282098824	3971	4331	7838	4337
evm.TU.05.680	0.12114000050793021	0.47279169771676743	12.48175319693945	0.024921113642308847	5894	7281	11831	6685
evm.TU.05.682	0.11687267362937921	0.3754013853975887	3.5455354947731696	0.01840177184695822	5688	5685	7307	5670
