gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
novel_gene_3261_5bd9a17a	0.7264734595681108	1.2969916798224126	492.6264263441219	0.7668533238519628	12880	13371	16438	15643
novel_gene_2351_5bd9a17a	0.7964853221418066	2.070313575545116	482.57965242405726	0.7029094130679678	13063	15167	16437	15445
evm.TU.01.513	1.344986186546025	2.174622574350195	482.48295364398626	1.3551456789687362	14392	15265	16436	16448
evm.TU.06.907	0.1565874794670086	1.049495573188821	480.7615539069281	0.05951030114746112	7440	12382	16435	9279
novel_gene_3155_5bd9a17a	0.3925043964812636	1.7962631336804435	473.80850468748116	0.23942969652602783	11262	14804	16434	12511
evm.TU.02.3137	0.3091273904894655	1.2823077342503524	471.795598513198	0.19584786434398882	10488	13324	16433	12027
evm.TU.01.623	0.0959181758176431	0.6231648856713702	468.3534771620316	0.027156734871361134	4597	9319	16432	7080
evm.TU.01.1373	0.2662450340552499	1.5919001231257326	466.664655132334	0.13078188271741864	9922	14287	16431	11032
evm.TU.04.160	0.34957142008682524	0.8300593167242747	465.86753466266134	0.2832387069075046	10914	11108	16430	12956
novel_gene_3874_5bd9a17a	0.8967111013949812	1.8390433349776123	463.9700224282142	0.6426247976203117	13487	14865	16429	15222
evm.TU.09.459	0.2238268403481991	0.5797593930101967	463.859330564409	0.13603662395835364	9178	8840	16428	11132
evm.TU.03.13	0.3616182349161395	0.6648648059490442	463.0131072259781	0.31661477179331565	11012	9739	16427	13277
novel_gene_1098_5bd9a17a	0.5013719520268349	1.1604644117756642	462.85501495077654	0.4788577770617138	11807	12865	16426	14438
evm.TU.10.236	0.2485698979170435	0.8371830612466359	456.9858494434368	0.1456430359806757	9618	11159	16425	11287
evm.TU.04.984	0.874113832665926	1.4897582500191466	455.988007308703	0.9609032885949937	13405	13899	16424	16036
evm.TU.08.1614	0.16515088887411347	1.3168567896583376	454.98221359691263	0.05511078918013219	7703	13429	16423	9081
novel_gene_3374_5bd9a17a	0.2753085065117457	1.2483352689523426	448.06438766856047	0.15257399448531964	10049	13228	16422	11401
evm.TU.04.418	0.3055921970289712	0.7247215878080666	447.0348493096866	0.23385712165281364	10448	10254	16421	12452
novel_gene_222_5bd9a17a	2.4494897427831783	2.4494897427831783	447.01017704952085	2.614149771753407	16347	16351.5	16420	16627
evm.TU.05.2031	0.4356821732043705	1.5629965357675883	445.1324859199853	0.3066700972415841	11507	14157	16419	13181
evm.TU.08.247	0.20517392305202645	1.5744972618573831	443.85047548194615	0.07616801571568917	8768	14222	16418	9872
evm.TU.01.2481	0.1422596781218048	0.9688615801881356	441.0672011374232	0.04892221412608228	6925	12010	16417	8785
