gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.03.1298	0.10942062794798982	0.3474662256669778	3.3561659566572937	0.01673516156454159	5367	5325	7177	5469
evm.TU.03.13	0.3616182349161395	0.6648648059490442	463.0131072259781	0.31661477179331565	11012	9739	16427	13277
evm.TU.03.130	0.316179852081068	0.8358316615632062	33.89613275173866	0.1458962994890579	10557	11147	14303	11289
evm.TU.03.1301	0.07120904809633234	0.2225989065525941	1.3235312464276205	0.007153499438134629	2890	2193	3555	2695
evm.TU.03.1302	2.449489742783178	2.449489742783178	1.3321853336684686	0.350685029236458	15742	15756.5	3583	13575
evm.TU.03.1304	0.11305027282866047	0.3241133612065801	2.8460379167459915	0.017649612714987727	5575	4828	6506	5666
evm.TU.03.1305	0.17521884417782416	0.5776558208975341	7.999853748461763	0.04020420865339325	8010	8817	10465	8259
evm.TU.03.1306	1.2972246475881013	1.440165091426723	1.3188839697839656	0.26156941013398605	14337	13790	3538	12761
evm.TU.03.1308	2.449489742783178	2.4494897427831783	0.1922134329288833	0.07389144628985124	15742	16351.5	227	9792
evm.TU.03.1309	0.05855180027865392	0.20416501193099038	0.6587960902610183	0.0040742721311427775	1923	1719	1637	1295
evm.TU.03.131	0.06392353100796823	0.24262273592371042	3.1537254538300497	0.006996189116630021	2314	2725	6916	2645
evm.TU.03.1313	1.736207442316406	1.942853253800416	4.485269233685763	0.5299596173006651	15239	15023	8333	14711
evm.TU.03.1314	0.10215941164292522	0.4054642503662435	7.298316302295807	0.016556586424710966	4958	6430	10150	5433
evm.TU.03.1316	0.19179488359624872	0.4001230296391786	1.0362263827257543	0.030629127113965256	8410	6333	2770	7470
evm.TU.03.132	0.378512398436263	0.8986394779883562	5.244035568019316	0.10155891365124435	11155	11572	8939	10490
evm.TU.03.1320	2.449489742783178	2.4494897427831783	6.95650615900591	0.5869439754008879	15742	16351.5	9998	14983
evm.TU.03.1321	1.1496097498899034	1.298662912231923	3.3209330399766426	0.36172953510868755	14014	13382	7126	13647
